College Name,Reviews
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Terna college has good Infrastructure with mod labs and apple labs along with a well-maintained library to cater your study needs. Experienced professors. Friendly environment for students. Lots of cultural and technical activities are organized every year. Hostels and canteens are well maintained. The only complain I have with this college is below average campus placements. TCS is only the big company that conducted placements, rest are pool campus placements or very small companies.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Terna engineering college lags basic infrastructure such as adequate working computers and printing machines.The entire department depends on upon a single printer assigned to it which is also used by other departments at times.Our college could increase corporate exposure by taking initiatives to be more outgoing and invite other colleges and hold competitions on a state as well as national level and stop focusing just on academics.The college also does not kindle the interest among students to innovate and only favours the students who achieve high scores thus being biased and partial.College life could be more happening if various imminent guests were invited and various competitions could be held which would make Terna famous and be a sought after college.The placements are the lowest point to be mentioned about the college, as they follow the mantra that if a student does not make it into TCS it is the end of his career graph and he is left to fend for himself.Other than TCS, only two or three companies come for campus placements hence leaving a majority of the students unplaced.The college faculty would repeatedly harass students based on presentations and journals sending the students back and forth for correcting petty issues (such as drawing lines, changing an order of questions,etc) thus wasting the students valuable time .The students are friendly but mostly speaking in the local dialect thus creating a language and social barrier.The college is affordable as the fees are quite low.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      The college provides us the best of campus life it is well equipped with hostel facilities an auditorium playground. It has various committees working inside it for welfare if the students like CSI,IEEE,IETE,WDC,ANTI RAGGING COMMITTEE,ALUMNI COMMITTEE, PLACEMENT CELL. Being a marketing head of alumni committee inside it.Have got a brilliant chance to get exposed to industrial commercial people.it has may cultural events for a fun of students.Overall a great institution to explore ourselves.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ",      You can easily guess from ratings what kind of college it is. Below average infrastructure and faculty. Pathetic placement. Just imagine wasting your valuable four years for nothing. If you want placement there is only one company. The mother of all. TCS. IF YOU FAIL TO GET INTO TCS THEN IT'S PRETTY MUCH END OF ROAD FOR YOU IN TERMS OF CAMPUS PLACEMENT AT TERNA. So beware. Make your decision wisely.   
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Fast developing , well planned , superb infrastructure gives this college a very bright future. Dynamic leadership, motivated youth and enterprising teachers make sure that the college is Moving in the right direction and emerging as a leader among all colleges nearby   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Those of us who are college veterans will never forget our freshman year at college. Some of us may like to forget our freshman year, but, in general, it is a time filled with anticipation, some anxiety, and wonderful discoveries. College is a lot different than high school. You may decide to commute from your home to a local campus. Your freshman experience will definitely make an impression on you. Without a doubt, though, the most dramatic freshman year is for those living away from home. What can you expect as you head off into the wonderful world of higher education? The first thing youÃ¢â‚¬â„¢ll notice is the workload. It will be heavier and more intense than you ever experienced before. The major challenges of college work are the large volume of reading, the short deadlines, and the writing, writing, writing. A related effect that can be brought on by the workload is doubt, frustration, and possibly loneliness. YouÃ¢â‚¬â„¢ll be away from the comforts and friendships your home provided for you over the previous years.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Faculties- All faculties selected for each department are having good knowledge in their respective field of learning.Infrastructure- It has improved and is still under construction which is a good sign of development.Placement- If you are eligible (good enough) then you will certainly get placement.Canteen- Canteen is good and spacious.Life- Life is enjoyable especially after the first year.Technical and Cultural fest are amazing and enjoyable.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Infrastructure-The infrastructure has quiet improved from past due to recent construction work. A new reading room is just developed which is quite good.Faculty- Faculty is average. Some of the teachers are good.Placement- Placement is very good. TCS is the major recruiter. If you are eligible for placements you will certainly get placed.Hostel- Hostel is decent  though space is less due to sharing of hostel between the dental college and engineering college.College Life- Decent enough.You have to toil in to get through.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      I think the best college for engineering. Teaching faculty is well qualified and they are very helpful. The college has a good infrastructure, placement is also very good, the student crowd is very good. Affordability is awesome. Hostels are also very good.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Terna college is quite a decent college. The placements have improved. The faculty is not so good, but that's the case with most of the colleges. Canteen is good and spacious but still you won't find a seat as it is normally full. The crowd is good and helping. Infrastructure has improved due to recent construction work. Overall a decent college.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      If you are future study aspirant you can opt for it. It has very good study environment, Mixed classes crowd,.. Good for you if you are happy with peaceful life. You will get everything here..! You need to ask for everything and you will get that. No glamour type Fandaas...   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      The only college in Maharashtra which has mechatronics engineering, placement for I.t. is excellent but for other branches there is no placement, a teacher is not very well trained and hence if you a self-learner then it is best opportunity for mechatronics engineering Student.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      College Infrastructure - After looking at this college, we feel it needs some kind of resurrecting element to enhance its beauty. Frequent reconstruction resulted  in no improvement to date.Faculty- Poor in terms of knowledge. You have to rely on external resources(paid). Sometimes you feel like going on and teaching them. Lack of dedicated and experienced faculties.Placement- Decent. Only toppers get placement, need others are fooled. The Placement officer lacks professionalism.Labs- The college needs a lot of improvising. Most of the instruments are faulty. Only promises of improvement are made. There is a shortage of printer, so submissions could be the nightmare. Printer-student ratio is 1:60.Hostel- Lack of space as the hostel is shared among dental and engineering students.Campus- The college has a big ground but it is not maintained well.Life- Life seems to be dull, boring.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      College is nice. The teaching staff is good and great placements. Cultural, sports and technical activities are held. It has a good library with all important books available. Also, a big ground for students to play n conduct various activities. The hostel is big n kept clean for students.    "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      It is a disciplined, strict but also an enjoyable place and like a second home for students. We do all activities including curricular, extra curricular and cultural activities. The staff, as well as non-teaching staff, is supportive, friendly and understanding.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      The college's life is exciting, only if you have some bunch of amazing classmates. The Architecture's ok, who stays in college ;) Hangouts are not enough, but the area around is developing at high pace, so you can expect something good. Otherwise, if you are damn studios go for it, It has some quality teaching staff. Last and the most important, Fests here are a blast. Do enjoy.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      College faculty is very good and helps us to not only our syllabus bit also other courses and extra knowledge.Unity among our IT department is one of the best things in our department. The campus is good. Canteen food is nice.Hostal is in the campus and it is livable.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      There are only handful faculties who teach well.Hostel and mess faculty is good.There are few labs good.Apple lab is impressive. No one college in Navi Mumbai having apple lab only terna college having apple lab.Placement is not good from last 2 years.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      TPCT's Terna Engineering College is a good option for a Navi Mumbai resident, try traveling time may come handy for a Mumbaikar with the frequent train issues at  harbour line.But the college quite near(just a 3-5 min walk )from Nerul Station.Infrastructure is decent and has improved within past few months with a new library/reading room being built(which is amazing). The college has a good, big ground at the center of its campus. The college has a newly built auditorium which you can be proud of. There is a nice little pond with few fishes which is situated at the back end of the college. Course & Faculty- The college has introduced a new branch called ""Mechatronics""  last year which is  introduced first time in any college in Mumbai University.The college has a handful of good teachers and that's where it lags behind when compared with other Navi Mumbai colleges.The attendance is very strict and if you don't complete the much required 75% then you may have to solve previous year question papers and you end up getting quite fewer marks in internals and in a worst case your parents may also be called. The college also has a ""TecRobo"" lab which has been set up by IIT Bombay, so if you love robotics you will enjoy here.Industry Exposure is now increased with a couple of courses organized by the college to really make you learn what industry needs.Canteen- A new canteen has been built, quite read quite a reasonable price and a large number of items available. But most of the students enjoy hostel's mess food which is much better than canteen(making you realize your home's taste).Festivals-There are a few festivals organized in Terna  like Resonance(cultural fest) and Avalon(technical festival).Most of the students participate in Avalon and mainly the event is robot-centered.A no of sports events are organized like cricket, volleyball, badminton, etc.The college also has something who is good at acting, dancing, singing, etc which is organized by Antarang, a cultural committee.Placements- The college has a quite decent placement, Hexaware, around 50%-60%  students get placements here. TCS is the major recruiter while IGHexaware, Atos, etc are also recruiters.College Life-You will enjoy here but at the same time, you have to work hard at the same time.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ",      College is fun.Perfect place to mould our career.All faculties are very supporting.Study wise.Enjoyment wise.etc etc. A perfect place in all aspects including extra curricular activities.College fests are awesome too..lots of enjoyment.. .dance..its simply wowiee   
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ",      The campus at Terna Engineering College is huge but not as good as other colleges. There is a big enough central ground. Many equipment in the lab are faulty. Although the computer labs are well equipped with good computers and the necessary peripherals.    
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      The faculty at Terna Engineering College is relatively less experienced and therefore not competent though the telecom department has a decent faculty.60% of the students get placement. The average package is Rs. 3 lac p.a.The major companies are Infosys and Patni.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      The principal has changed recently, the standard will drop again! Agreed the principal was dictator but students used to get good term work and viva marks. Students hardly fail in viva and Practical in I.T dept ..If u get in I.T dept go for it else don't take admission here.Placement officer is a showoff with hardly any communication skills.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      don't ever dare to come in this college...ur career will get destroyed...the faculty don't have manners to talk with students..their English sucks..they look pathetic..this is just like cuba prison ..it is true that 90% of the crowd are like villagers..we are from the 10% wasting our precious lives in this college..people here talk hinglish which u'll not understand...this is my sincere request to u that if u want to enjoy our life don't take admission to this college..bcoz im from this college and im repenting..   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      First of all,this is a non-minority college. so u cant expect a good crowd. colleges like vjti, vidyalanka r are also non-minority where the crowd isn't that good.so u cant say that vjti is a bad college. isn't it?.....whereas colleges such as tsec, kj somaiya have minority where gujratis n sindhis r allotted 50% of the seats. n they r from city limits only.and colleges like this, have 50% reservation. so u cannot make a mistake by expecting a good crowd in any of the non-minority colleges. and in terms of studies (pass %)terna holds one of the top positions among the navi-Mumbai colleges. this college has also a good placement record.....   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ",      Teachers are horrible...even students can teach better than them ....but hey..isn't this the story with all the Engg coll in navi Mumbai..But the students of this college work very hard to bring the name up and it is bcz of them that we are able to find some fun at the time of the fests.   
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      The college has huge campus, it's an A graded college. Many companies's recruit round the year, all the labs are well equipped. and talking about the faculty right from beginning (i.e GE DEPT.) all the teachers have teaching experience more than 16 years .and faculties of comp/It/EXTC/EL EX are highly experienced in their particular field some of faculties have even worked with Cern labs, BARC and many other...talking about canteen there are two canteen one in college and other near hostel...the college is best at what it does . College fees is Rs 57,680 none of the private A graded colleges in mumbai has so low fee   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      college is very strict in case of term work marks . e-school software decides the term work marks of students where no manipulation can be made. Its unlike other colleges like VESIT OR SIES where students are thrown term works and made their aggregate to increase. if u r in this college, be prepared to work hard rather than to get easy n free marks..... after all its engineering.... . we must be habituated by handwork.....   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Al tough tough but Honest in terms of sculpturing a Good Engineer.!college does not provides any space for easy new Join students..every one strives hard.!if making students work hard for getting marks is Bad. then the ideology is Bad.!! Therefore  college for knowledge hungry people....    "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ",      Terna has huge campus but the faculty members are not good. Some teachers here are not at all concerned about students. They just know how to torture us and you also required minimum 75% attendance. if our attendance is less than that then our practical and oral marks reduce to half .   
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Few reasons not to take admission here:1)Some faculty treat students like slaves2)College Building is no better than a municipality hospital3)Term work marks are never granted freely4)Submissions are a headache5)Office-work like collecting forms, submitting documents etc rarely get done in the first attempt6)Attendance is very strict   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Office-work like collecting forms, submitting documents etc. rarely get done in the first attempt. that is the biggest problem... but at the same time we are given less assignment as compared to other colleges... but the journals are given very late.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ",      80 % college crowd are villagers and EXTC is the worst department in the college. Think thrice before taking admission in the college. Even the students of fourth year still say that they have made a big mistake by taking admission in this college. I made a mistake.Trust me on this.   
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      After the initial shock and being the devdas sort for a while you get used to this place or more precisely accept your fate and learn to live with it (in my case at least).Infrastructure needs to improve... faculties need to improve their English speaking skills... half the crowd is villagers but most of them are better than the rich brats in other colleges... I'd rate it 6/10.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Look guyz... this college has an A grade... and hence the infrastructure needs to develop a lot!Travelling for Mumbai students is not at all a problem...Campus is decent... teachers co-operate well if we behave well with them.Attendance really very strict...And the crowd I have experienced are more from Navi Mumbai... and they are really good... not all are villagers... even in good colleges in Mumbai some villagers do exist :pPlacements above average as I don't know much because now I'm just in first year.Canteen good... even hangouts like In-orbit and Center malls are there at Vashi which is just 2-3 stations away from Nerul...So to study well and get away well with your four years average scorers should try for this one...A good environment to study.And believe me the crowd is not that bad.Just co-operate well with teachers. That's it.Average scorers just go for it.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Though the infrastructure is not so good, constructions is being done. So we can just hope that one day Terna would look good in construction wise. For now at least they could maintain hygiene. But no efforts are being done to make college look neat and clean. Otherwise crowd is very good over here. Everyone is very supportive even the teachers also... and placements are also good.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ",      Communication skills is poor in this college... construction is going on so I hope infrastructure will be good in coming years... crowd is quite good not so bad... placement is quite decent... overall a good college for average scorers.. if you try hard you will really get a good placement in this college   
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      A Decent CollegeInfrastructure construction is going onSo we can expect a better buildingLabs r decentLibrary is goodFaculty is satisfactory but low English speaking skillsPlaces to hangout are Vashi and Kharghar just 10 min away via local trainCanteen is goodFaculty co operates well if you are good to themDoubts are cleared *if you ask*Crowd is not that bad100 m away from Nerul Rly StnOverall a decent college to take admission in   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ",      Staff of the study-cell is rude. Teaching faculty are ok. Like you have to do your studies by yourself don't depend on them but some teachers are good.Think twice or I would say thrice before choosing for this college. Staff won't give you anything in time except railway concession   
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Terna Engineering College can be termed as strict college in terms of attendance and academic curriculum.....it had a record of detaining of students having attendance less than minimum required.Has a very large canteen with menus dominating like vada pav, misal pav .Till 2014 clg was having limited infrastructure facilities with under construction hostel but as of now it has excellent infrastructure in terms of lab materials and many new branch have been opened in which there is shortage of quality lecturers.It organises TPL(Terna Premiere League) which is very famous in Navi Mumbai and has better auditorium of world class which was also came into operation this year only.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Terna Engineering college provides lot of opportunities and platform to develop ourselves- be it technical function or cultural function of the college, you will have lessons for life (of course in good way). Good mix of students, some good faculties and the canteen makes life somewhat easier for long 4years. Placements are decent- not too bad and not too good(avg CTC 3Lac)    "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Infrastructure wise the college is good, it has sufficient classroom, high-tech labs, 2 grounds, hostel etc. Some of the teachers are too good, but some are really bad in teaching. Placements are good, average package is around 3 lacs/annum. Its not too much happening place, but the college couple of events that keeps youngsters alive in Terna!   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Probably 1 of d good college 4m mu university. Good professor, well maintained auditorium, average labs n infrastructure could be the good points about this college. Maintenance n hygiene is where d college lacks behind. Overall an average college vth gud crowd.   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ",      This college is a good place to study engineering in Navi Mumbai. The faculty are good in teaching and competent enough to clear all doubts/queries of the students. Apart from studies the college also provides great platform to showcase your talent. But if you want to get placed in good company you have keep your academic records above average level. So finding a good balance of all is the challenge!    
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      ""About college infrastructure-It is under constructed but i thought it is very nice because the classroom which was built ed nicely. About college placement-it is awesome..............About college canteen-it is big and very nice arranged.About college library and sports facility-library consist 30000 books.it is very big but now it was under constructed.sports events like sport-teck organizes every year,tpl league and clg has its own big ground for playing sports.""   "
"Terna Public Charitable Trust's Terna Engineering College, Navi Mumbai ","      Terna Engineering College, Nerul, Navi Mumbai is a decent college for students who score mid range marks in their entrance exams. The college is at 5 min walkable distance from the nerul station. Infrastructure wise the college is great with a big campus which includes a play ground, the Terna dental college, the college hostels and a mini lake. Classrooms for students of 2nd and 3rd year are fitted with digital boards which is cool. The canteen is quite large and provides cheap and decent food for the faculty and students. The library too is good and academic books needed throughout the course is available there. The college conducts a tech fest, a cultural fest and sport tech events separately which are participated in by students with great enthusiasm from both ternites and other college students. The faculty is not that great. However one learns to manage their studies on their in mu. The placements are decent for comps and IT with package range offered in the range of 2- 5lpa. Placements in core companies for ece and extc are low. Overall I would rate this college a 3/5.   "
"Shivajirao S Jondhale College of Engineering, Thane","     In our college attendance is not that big an issue. But it depends solely upon Principal’s & HOD’s mood. Temporary teachers are not that strict about attendance. If you appear in defaulter list, they ask for a letter from your Parents. In extreme cases parent are called to the college to meet HOD."
"Shivajirao S Jondhale College of Engineering, Thane","     There are no nearby hangouts. Instead students prefer to play football or cricket in the college ground. If you love indoor sports, there’s a gymkhana where you can amuse yourself by playing pool, carom & chess. Goga Pure Veg is only other option than canteen to eat outside college."
"Shivajirao S Jondhale College of Engineering, Thane","     Placement is a very disappointing department of Shivajirao Jondhale college. Placement cell is there but it is as good as non-existent. There are no on-campus placements as such, but college arranges group campus with other colleges. College also helps students in developing soft skills by arranging some seminars."
"Shivajirao S Jondhale College of Engineering, Thane","     I passed out from this pathetic college long back... and I had taken an oath that i would never see this campus. we were among the first few batches where college was just opened and it was in horrible state. Other than engg drawing, in my 4 years study, I couldn't find a single person whom I can call sir from bottom of my heart. Absolutely waste quality. One professor used to teach Microprocessor and used to give marks based on number of pages answer written. No jokes folks that was the case. One person used to force to attend his private coaching. Hope he is not there now. I feel ashamed of saying my college name in my organisation. My suggestion is that if you don't get any college then keep this as last priority as it is coming under Mumbai university. Placement was 0 at that time. you have to literally hop in rainy days to reach that barren land."
"Shivajirao S Jondhale College of Engineering, Thane","     Attendance doesn't matter at all, just complete your assignments on time and you're done! Sometimes you'll find cows and buffalo in the campus, not to study engineering of course, but they are perhaps more regular than most students. Being a girl I would suggest other girl DON'T TAKE ADMISSION HERE. Many seniors esp boys are manner-less and don't know how to behave in front of gals."
"Shivajirao S Jondhale College of Engineering, Thane","     worst college especially in rainy season there is mud every where and i don't think college is trying to improve this. During four year, the college will disappoint you and you'll feel like hell. location of the college is worst.. there is one one xerox shop near the college and during power failure you have to go some 1 km for xerox near the bus stop weird crowd, weird staff, weird college, weird location of the college.."
"Shivajirao S Jondhale College of Engineering, Thane",     Nothing is right. No teacher is deserve to teach in engineering college. I have done BTECH from this college and 70% students failed in last year this is the reputation of college. We try to figure out from MSBTE and found this thing is regular with S.h jondhale :P
"Shivajirao S Jondhale College of Engineering, Thane","     The Infrastructure of ssjcoe is changed totally & the ambiance is superb. Life in ssjcoe not only teaches about the syllabus in the book but also the world behind the college doors. The journey is quite practical (you will learn your so called ''duniyadaari'' here) Don't talk about the placements, Trust me the SSJCOE is THE BEST, comparing the statistics with other nearby colleges. Festivals, Concerts, sports adds sugar in the tea..."
"Shivajirao S Jondhale College of Engineering, Thane",     The students are of average and below average grade. How to expect the teachers to teach them? and college toppers are producing good results in final year. Students are below the average and so they are blaming the college and others. As it is said 'a bad workman quarrels with his tools'.
"Shivajirao S Jondhale College of Engineering, Thane","     Please........! request to college principal. Improve college campus & nearest area. Arrange the travelling, GOVT. buses for Regency Estate bus stop, students require solved travelling problem. After some required changes your college will be very famous."
"Shivajirao S Jondhale College of Engineering, Thane","     You will be encouraged here for things like dance, drama, singing, etc etc... everything except your studies.... students really enjoy this unaware of the fact that these things would simply not work if you go out to seek a job... hard to accept but a true fact... In short, if you truly wish to become a good (conceptually & technically sound) engineer you'll have to face many hurdles here... I have myself experienced discouragement from teachers... so think twice before you join this college!!!"
"Shivajirao S Jondhale College of Engineering, Thane","     College campus is really good.... new principal is quite strict....some teachers are hopeless..like Some female teachers always comments on Students dress up..i have my own experience ..they don't have fashion sense so they goes mad when see any girl in fancy dress...many teachers do partiality in term work...1 teacher is from computer branch ..seriously he is headache :\ ..when i was in BE that one mam concern with placements...sh e just did timepass....no placements, no companies nothing...now we 60-70 students are totally Jobless ..>:( i love my coll life because of friends but really hate due to bad management of college"
"Shivajirao S Jondhale College of Engineering, Thane",College infrastructure is very good but still some part is under construction
"Shivajirao S Jondhale College of Engineering, Thane",My college im not provied any bad remark cleaning process is also 24?7. Its good college all grant provied in our college. My life my best college
"Shivajirao S Jondhale College of Engineering, Thane",There are Many scholarship available in my college ie Ebc and for obc and St caste theres alot of benefits for those students and I got offered Ebc scholarship from my college and that helped me alot to my parents and my family. There are many scholarships for middle class and low class students in my college.
"Shivajirao S Jondhale College of Engineering, Thane","Join if u desperately want to do engg otherwise think 4 other option. Go for this college if you unable to find other college in your desired branch.After all, college comes under Mumbai University."
"Shivajirao S Jondhale College of Engineering, Thane",The college was under construction. The campus of college is not so good.
"Shivajirao S Jondhale College of Engineering, Thane",College is very good. No bad or worst things about college.
"Shivajirao S Jondhale College of Engineering, Thane",Good college for those who want to get knowledge. College is reachable from all modes. Not far from railway station. Good for students travelling on central line.
"Shivajirao S Jondhale College of Engineering, Thane","Every college is good college as per our experience this college is very good facilities provided infrastructure staff etc are very much good wide range of course offered, events and everything that take place is very much to look for exam structure is s"
"Shivajirao S Jondhale College of Engineering, Thane",Its can improve their faculty and infra but doing some good investment and can provide some facility
"Shivajirao S Jondhale College of Engineering, Thane","The College Management was pretty helpful in most cases such as Fees, Examinations, Lab Setups, Practicals etc. Points in which the Management can improve 1. Hiring more Experience Professors2. Increasing the Quality of Teaching by using more modern metho"
"Shivajirao S Jondhale College of Engineering, Thane",The college mangaemnt has been working hard for the last year as I have seen many changes in college also the college has received the NAAC grade of B+ just now. The bad remarks would be that the teachers aren't given the subjects they are proficient with some times. And that causes problems for them as well as the students.
"Shivajirao S Jondhale College of Engineering, Thane",College is good. Some improvement is needed in placement and infrastructure. So if college makes it better the its good
"Shivajirao S Jondhale College of Engineering, Thane",The college infrastructure is really good with many facilities and faculty is good too and they help us every single time with our problems but they give alot of assignment which are really alot it takes so much time to complete those assignments that's the only negative point.
"Shivajirao S Jondhale College of Engineering, Thane","our new principal mr bakal sir , is trying hard to improve the infrastructure of our college. i guess he is having difficulty to approve management and get the funds. campus area is big can do lot of productive work in it. the study structure is not in the hands of college thus can not blame them, but hope the university will work on it. last thing when the college is raising the fees it should raise its standards as well."
"Shivajirao S Jondhale College of Engineering, Thane",Yes. I have positive remark about my college because my college is so good in all activities which are very important to all students and there are strictly need to arranged thus all programs and activities.
"Shivajirao S Jondhale College of Engineering, Thane",Bad location as its very difficult to reach the college but good environment in college.
"Shivajirao S Jondhale College of Engineering, Thane",There is no comment on College management. because College is not good or bad. Students thinking are most important factor.Our College is not good not better.it is average one in Mumbai University for engineering Stream.
"Shivajirao S Jondhale College of Engineering, Thane",College management is only making money from it. There is no only ultimate goal is to make politicians black money into white. As there is no quality education is provided no value to take admission in such college where professors are self eccentric and egoistic rural people.
"Shivajirao S Jondhale College of Engineering, Thane",Seems to be an Below average college with all basic facilities. Attitude towards the faculties are judged in the students marksheet. Good attitude can lead you to score good. Overall a good infrastructure and a satisfactory one.
"Shivajirao S Jondhale College of Engineering, Thane",College management is probably the relatives of the owner of the college. All have a typical accent which suggests they come from the same place. People who are working here don't want themselves or this college to grow in its time and work very lethargically. Faculty doesn't upgrades the knowledge of the students with the upcoming technology in the world related to the engineering course that we are doing. they are still teaching the 1980s engineering standards. the world has moved ages out of that is what needs to be told to the management and faculty.
"Shivajirao S Jondhale College of Engineering, Thane","College camous is very nice. Its calm and very close to the nature. Just the management should be on a better side. Some of the staff still act as if they working for a government office. Still its a good college, atleast for the chemical department"
"Shivajirao S Jondhale College of Engineering, Thane",College management can improve canteen and college hygiene needs improvement college faculty is a mixture of good and bad professors.
"Shivajirao S Jondhale College of Engineering, Thane","     if i ask any question outside the tech-max they will tell u to wait till tomorrow for answer but which tomorrow that they kept secret... it will be next month tmmrw, or it may be next year tmmrw, or it may have never come.. dnt join college if dnt want to waste money for nothing"
"Atharva College of Engineering, Malad","     Infrastructure : Atharva College has Excellent Infrastructure. Campus is to nice. Atharva has World Class Auditorium , also have Swimming pool. Good IT Labs With Good Speed of Internet connection. Life@Atharva : Atharva College Arrange's So Many Social,Cultural Events. Rhythm is the Cultural Event of Atharva College. Placement : In Atharva 80% Student's got Placed of Various Branches. Every Year So Many Excellent IT Based Companies Visited Like Accenture, Microsoft, Oracle, Infosys, Wipro Technologies, L&T Infotech, Tech Mahindra And So Many. Why We Want Atharva : It has iMac Lab And Provided The Latest Technology's to The Students. Good And Supportive Faculty Member's."
"Atharva College of Engineering, Malad",     Best infrastructure you can ever get. College feels like resort. Faculties are the best. You can grow at greater pace if you are in this college. There is gym; library; swimming pool; cafeteria. Everything you'll ever need in one place. Plus they have a huge campus area and here the fest's are amazing.
"Atharva College of Engineering, Malad","     The overall infrastructure is too good, but what makes this college best is the friendly and supporting faculties and staff members. I am glad that I secured admission in Atharva college of Engineering. It provides different opportunities for students to nurture and be successful in their upcoming life . All I can say is Atharva College of engineering has changed my life and it's one of the best college one can have."
"Atharva College of Engineering, Malad","     Infrastructure at Atharva College of Engineering is appreciated by the students. Campus is excellent and there is greenery all around. The classrooms are spacious and has excellent ventilation with constant flow of air.There is a mixture of experienced and new faculties which keep changing often. If you can comprehend what they are trying to say then they are very helpful. Computers and IT students are pretty satisfied with their department. Elex and EXTC are not of the same opinion but are not completely against the respective dept. Having said that, students find their professors very friendly and doubts are always welcome with a smile. Lectures are conducted in English but some casual teachers prefer to teach in Hindi and Marathi, too.Oh, it's really good. There are numerous canteens run by the hotel management institute of the same trust. It is spacious and serves delicious food at affordable prices. The Chinese is a must have. They also serves non-vegetarian food on selected days of the week.But compared to other institutions it has poor Hostel."
"Atharva College of Engineering, Malad","     This college certainly provides a lot more than any one could have excepted. There is a plethora of opportunities, for anyone prepared to grab them. Hard work is appreciated and honoured. Student life is pretty chill and the faculty is good as well, (with room for improvement). Infrastructure is good with the best of amenities. Overall, a promising place to invest 4 years( if you are serious about your field)."
"Atharva College of Engineering, Malad","     The college is so bound to encourage the students to take participate in every technical event which is very important. Every department has excellent faculties for various subjects, excellent workshop, laboratory, so and so forth. Faculties are highly experienced. And I can say my college is the best in management. Infrastructure at Atharva College of Engineering is appreciated by the students. The campus is excellent and there is greenery all around. The classrooms are spacious and have excellent ventilation with a constant flow of air. They are air-conditioned on top 2 floors which are the management students section. The college has two libraries - first and the second year share one library and the third and the fourth year share another. There is a 464-seater Extra facilities are available like spa, swimming pool (only after 5pm, but having a pool in your college, isn’t that cool enough?) and 24 hrs of WiFi internet connectivity throughout the institute. The institute also has excellent sports facilities such as cricket ground, basketball court and volleyball court on the campus."
"Atharva College of Engineering, Malad","    Along with the academics and genuine faculty, our college also has a lot of extracurricular opportunities for students.There exist different committees based on the different idea so that students can explore their talent and inculcate more qualities in them. The college has a separate robotics centre for students to guide them with the basic knowledge of kuka robots."
"Atharva College of Engineering, Malad","     Hi guys I am writing this review because I was the teacher in this college. This is the best college as compared to other colleges.You may think that I was the teacher of this college that is the reason I am saying that, but if you ever come to any student friendly. But it is the good college."
